8443.99-5000,Filter Element Assy Durapore Cartridge Filter CVGL75S01 FRANCE
8444.00-1000,8444.00-2000,8444.00-3000,8444.00-4000,Filter part  Cage  R.KOREA
8447.12-0000,Parts of filtering or purifying machinery for liquids    VIETNAM
8449.00-1090,Parts of filtering or purifying machinery for liquids    VIETNAM
8454.90-9000,Parts of filtering or purifying machinery for liquids    VIETNAM
8456.10-3000,Parts of filtering or purifying machinery for liquids    VIETNAM
8457.10-1000,Parts of filtering or purifying machinery for liquid  2.5 BAR COLUMN ASSEMBLY(GAG450550)  FRANCE
8457.10-2000,FILLING STATION BSAFE ECO FRANCE
8458.10-1900,Machinery for filling  Automatic slitting and bottling machine  PAG410[6.0(L)1.7(W)1.9(H)m]
8458.91-0000,Big Bag Packer DSP800PE R.KOREA
8459.29-1000,Machinery for filling bottles or other containers  Fully Automatic TabletCapsule Counting Line  DMC120T  R.KOREA
8459.29-2000,Machinery for filling bottles or other containers  Fully Automatic TabletCapsule Counting Line  R.KOREA
8459.40-2000,Machinery for filling bottles or other containers  Tablet Capsule Counting Machine  DMC60T  R.KOREA
8459.61-1000,Machinery for filling bottles Fully automatic tabletcapsule counting line DMC120T R.KOREA
8459.61-9000,machinery for filling bottles or other containers  Fully Automatic TabletCapsule Counting Line  DMC60T  KOREA
8459.69-1000,Auto packing machine DSP520E R.KOREA
8460.11-0000,AUTOMATIC WRAPPING MACHINERY Flexible Horizontal Wrapper Pack 201 U.S.A
8460.21-9000,SMT nozzle cleaner SENC12S
8461.40-1010,SHOT BLAST MACHINE  CONTINUOUS DRUM TYPE
8461.50-0000,IMPELLER UNIT ASSEMBLY  R.KOREA
8461.90-0000,Mechanical appliances for projection
8462.21-0000,Canvas Cleaner System EZ eco 600 R.KOREA
8462.49-1000,HEART KIT    bas14 
8463.90-0000,Winch Powered by electric motor  RHD500T TR WINCH
8464.90-9000,WINCH  P3688000100  193154197
8465.94-9000,O.V.M ASSY  JACK and HOOK  09100B1200  DH 18  
8466.10-0000,TOWER CRANE  Column type Gangway tower with jib crane  TCCOXXXXXXX
8466.10-0000,8207.50-1090,Selfpropelled trucks powered by an electric motor of counter balance type
8466.20-9000,FC 4500 series()  U.S.A.
8466.93-0000,Forklift truck Selfpropelled trucks powered by an electric motor Standup Rider Lift Truck(RC) U.S.A
8466.94-0000,Turret stockpicker TSP6500 series
8467.29-0000,TWP2000R  2.0 
8471.49-1010,  (Electric StackerReach Type) 
8471.50-1000,TWSR1300R  1.3 
8471.50-2000,Chain Conveyor(  )
8471.60-1090,SPIRAL CONVEYOR
8471.70-2090,Turn and Lifter for seat
8471.80-0000,Xray cart(trolley) R.KOREA
8471.90-0000,Other handling machinery Hybrid Auto Lifts AL600 U.S.A
8471.90-0000,3701.10-0000,ROLLER ASY   KAA456K2 125  R.KOREA
8472.90-9000,Part suitable for use principally with the machinery of heading 84.28 Shaft PR.CHNA
8473.30-9090,Parts of Excavator  Shoe  R.KOREA
8473.40-9000,Parts of Laser beam printer  PC CARTRIDGE for printer model SIC4000  KP01004100001
8474.10-0000,8428.39-0000,8428.33-2000,8474.20-9000,8537.10-2000,Part for Facsimile CASSETTE UNIT(FAXL380S) CHNA
8474.20-9000,8474.10-0000,,INK CARTRIDGE  JAPAN
8475.29-1000,9031.49-9000,Polyester staple fiber prodution line(MCRPETFB)
8477.59-0000,Circular knitting machine  BGPK
8477.90-0000,Laser Processing Equipment Laser Repair System
8479.10-9000,Vertical Turret Lathe  VTO16B(4000*4000)  R.KOREA
8479.82-1000,Radial Drilling Machnine
8479.82-2000,Horizontal boring machines 6Axis Boring MC NHDB1000CNC R.KOREA
8479.82-4000,RING FRAME MILLING MACHINE
8479.82-9000,Grinding Machine  CNC TOOL GRINDING MACHINE
8479.89-1090,Gearcutting machine  Gear Gutting Vertical Lathe MC  JAPAN
8479.89-9010,HYDRAULIC COLD CIRCULAR SAW MC WITH WORKTABLE R.KOREA
8479.89-9020,Pipe cutting & Beveling machine DCS150 R.KOREA
8479.89-9050,cuttingoff machines  SLITTING LINE  R.KOREA
8479.89-9060,Busbar Multi Working Machine NSB601A R.KOREA
8479.89-9091,Machinetools for working mineral materials CFR100850FG JAPAN
8479.89-9099,Tool holders  STRAIGHT MILL HOLDER
8479.89-9099,8474.10-0000,8428.32-0000,8428.39-0000,8422.30-1000,8421.39-9090,7309.00-0000,8537.10-2000,Touch Screen for Tablet PC  6002L0056B
8479.90-1020,Virtuose 6D  France
8479.90-1030,Input unit of automatic data processing  LF80 RFID READER SET  GERMANY
8479.90-9050,DELL Monitor Stand with USB 3.0 dock(MKS14)
8479.90-9090,Optical readers FireCR Dental Reader R.KOREA
8480.71-0000,Image plate reader FCR CAPSULA X
8481.10-0000,Image plate reader REGIUS MODEL 210 JAPAN
8481.20-1000,BOX INNER  BRAND 840 Desktop turnkey box 250GB
8481.20-2000,Parts for scanner FEED ROLLER MA27802000 JAPAN
8481.30-0000,3D  CUBE 260*260*340 U.S.A
8481.40-0000,Part of Plastic molding machine LGE450EN R.KOREA
8481.80-1010,OILESS BUSH
8481.80-1030,  INJECTION MACHINE PARTS SCREW SET SCREW
8481.80-1090,MAGNETIC STIRRER  MS22G
8481.90-9000,Slamstop  Universal car closer  KR
8482.10-9000,WET STATION (HOOD)  R.KOREA
8482.20-0000,REINFORCEMENTPLATE AUTO PRESS  DRAP1300  R.KOREA
8482.40-0000,Slag Atomizing Plant(SAP)
8482.50-0000,DRIVE UNIT ASSY
8482.91.0000,ACC PISTON  6158971100  KR
8482.91-0000,CARRIER ASSY(83472T3000 CARRIER ASM  REAR DR REG
8482.99-0000,Part of stirring machines  VIETNAM
8483.10-9010,step profile
8483.10-9090,VALVE ASSEMBLE  SJPZ37000(LM)  578173
8483.20-9000,VALVE ASSEMBLE  1075411X(L43)  609440
8483.30-9000,BAFFLE SUB ASSEMBLE  1021372XD(L43)
8483.40-9010,Combinations(PC404DG)
8483.40-9020,Power Steering Unit  Integral power steering unit
8483.40-9090,Check Valve(  SUCTION VALVE) 
8483.50-9000,   PCV4 Series
8483.50-9000,7312.10-2011,Pressure Regulator VFS D20 NH GERMANY
8483.60-9000,Other automatically controlled Valve metal seated ball valve(4inch 300)  R.KOREA
8483.90-9000,Other automatically controlled valves  Air valve
8483-40-9010,Other valves A3018 Black Gun Valve
8484.10-1000,Other valves 
8484.20-0000,Explosive valve squib initiation  297890012VALVE  KITSKTA2012404002  USA
8484.90-0000,VALVE HOUSING
8486.20-7000,VALVE HOUSING
8486.30-9090,VALVE HOUSING
8486.40-2010,CHARGE VALVE CORE  M300  3F377AWRAA1
8486.40-3010,Part of VALVE BAFFLE
8486.90-2010,Part of VALVE RIBBON
8486.90-3020, 68 * 48 * 28
8486.90-4010,HOUSING
8487.90-1000,TRAVERSE  X2721001241A  SIZE46.6MMX31.0MMX8.3MM  CHINA
8487.90-9010,Part of Other valves BRASS BODY
8487.90-9090,Steel ball  1.5 inch
8501.10-1000,WHEEL BEARING TAPER CAGE  RTCAGE  515058RA
8501.10-2000,VALUE
8501.31-1010,Transmission shaft for vehicle of Chapter 87  PIVOT SHAFT R.KOREA
8501.51-0000,INPUT SHAFT  332317(M24 SUPERCHARGER)   25   106.95
8501.52-0000,DRIVE SHAFT  R.KOREA
8502.13-1010,Bearing housings  FLANGE DOUBLE TAPER ROLLER BEARING  R.KOREA
8503.00-1000, BUSH(ING)
8503.00-2090,VALUE
8504.33-2000,8516.80-0000,VALUE
8504.40-1090,   RACKTEMP
8504.40-2099,VALUE
8504.40-3010,Gear Boxes 13090200015C GERMANY
8504.40-9011,Gear Boxes 13090200016A GERMANY
8504.40-9099,Gear Box Transmission
8504.50-1090,Gear Box Transmission
8504.50-2010,Gear Box  Transmission
8504.50-2090,Gear Box Transmission
8504.90-9000,Gear Box Transmission
8505.11-9000,BALLSCREW
8505.11-9000,7326.90-9000,PULLEY(DM RENG)
8505.19-1000,  TENSIONER ASSYINTEGRATED BRKT
8505.90-2000,  252802G115
8505.90-9000,  IDLER ASSYDRIVE BELT 
8507.60-0000,Stainless Steel Wire Rope WIRE ROPE  JAPAN
8507.80-3000,ONEWAY CLUTCH XG90567000 JAPAN
8507.80-9000,Part of reduction gear CARRIER NO.1
8507.90-9000,Drive sprocket CSTJS
8509.40-0000,Part of gear Forged ring PR.CHINA
8509.80-9000,Worm Wheel  R.KOREA
8511.90-9000,Gasket  GASKET INTAKE MANIFOLD
8512.20-1090,Mechanical Seal
8512.20-2010,Shoe Seal & Secondary Rollerseal T411
8512.90-0000,EDGE EXPOSURE SYSTEM  HRCVTFTTE  
8513.10-2010,Semiconductor manufacturing part  PB4060  R.KOREA
8514.10-1000,Parts of Semiconductor manufacturing Machine  Inline mixer
8514.10-3000,Part of Dry plasma etching equipment CATHODE 839443215502 R.KOREA
8514.20-9000,Parts of machine for transport
8515.19-0000,Floating seal  Oil seal rings
8515.31-1090,FIAT MASERATI ENCODER SEAL XAB3009ES(IJ0103511)
8515.80-3000,FM OPEN SEAL 513089OS(IJ01008)
8515.80-9000,FIAT MASERATI ENCODER SEAL XAB3009ES(IJ0103510)
8516.29-0000,RT(BOOS) PSEAL DFT30073PS(IJ010362)
8516.32-0000,HIPACK SEAL HMC TQ DFE21009PS(IJ01032)
8516.80-0000,Pressure Compensation Element  Vent
8517.62-3320,Mirror Actuator 
8517.62-3430,DAMPER ACTUATOR(MODE
8517.62-3900,DC motor of an output not exceeding 37.5W  LINEAR ACTUATOR
8517.62-4090,PLASTIC TOYS PARTS
8517.62-5000,Electric motor GEARED MOTOR
8517.62-6090,Electric motor GEARED MOTOR
8517.62-6090,8302.49-9000,   FINISHED ROTOR  410498
8517.62-9000,   ROTOR  410516
8517.70-1022,VALUE
8517.70-1029,AD01152 FP0238A0 SIZE  15.85 X 10.80 X .550T KR
8517.70-3060,VALUE
8518.10-9000,ASSY CASEFOLDER UPPER SCHW889
8518.21-0000,                 GTB2710
8518.22-0000,                 GTB2710
8518.29-9000,   PMO CASEBOT DUMMY
8518.30-9000,                 GTB2710
8518.40-0000,   ASSY DECOSIDE L
8518.50-0000,ASSY CASELOWER
8518.90-9000, SHVE400S
8519.81-2900,   ASSY COVERBATT
8521.90-1000,   ASSY CASEREAR
8523.49-1011,                 SMG530AZ
8523.51-2990,   ASSY CASEREAR
8523.52-1000,                 SMG870A
8525.50-2000,   ASSY CASEREAR
8525.80-1010,                 SMG900A
8525.80-1020,   ASSY DECOREAR
8525.80-1090,BATT PLATE SMN9005 (GALAXY NOTE 3)
8525.80-2090,Touch Window(Touch Window Module)  TSMC(GFF)  
8525.80-3000,Touch Window(Touch Window Module)  TSMC(G2)  
8526.91-2010,Window Touch Panel MAIN WINDOW GLASS() P769 CANADA
8526.92-0000,Window Touch Panel MAIN WINDOW GLASS() P769 CANADA
8527.99-0000,Window Touch Panel MOBILE PHONE COVER GLASS GL34 PR.CHNA
8528.51-1000,Window Touch Panel MOBILE PHONE COVER GLASS GV07 PR.CHNA
8528.59-1090,Window Touch Panel MOBILE PHONE COVER GLASS GL44 PR.CHNA
8528.61-0000,TOUCH WINDOW GLASS for SMART PHONE
8528.71-2020,VALUE
8529.10-9100, WINDOW GLASS
8529.10-9210,TOUCH SCREEN FPCB ASSY FOR MOBILE PHONE
8529.10-9290,TOUCH SCREEN FPCB ASSY FOR MOBILE PHONE
8529.90-9100,  GH5909820A
8529.90-9500,TOUCH SCREEN FPCB ASSY FOR MOBILE PHONE
8529.90-9642,TOUCH SCREEN FPCB ASSY FOR MOBILE PHONE
8529.90-9649,  GH5911853A
8529.90-9910,TOUCH SCREEN FPCB ASSY FOR MOBILE PHONE
8529.90-9920,  GH5911906B
8529.90-9920,8529.90-9990,TOUCH SCREEN FPCB ASSY FOR MOBILE PHONE
8529.90-9990,  GH5911958B
8530.10-1090,TOUCH SCREEN FPCB ASSY FOR MOBILE PHONE
8530.80-0000, GH5911958C
8531.10-2000,TOUCH SCREEN FPCB ASSY FOR MOBILE PHONE
8531.10-3000,  GH5912008A
8531.20-1090,TOUCH SCREEN FPCB ASSY FOR MOBILE PHONE
8532.21-0000,  GH5912065B
8532.22-0000,  GH5912092B
8532.24-0000,TOUCH SCREEN FPCB ASSY FOR MOBILE PHONE
8533.10-0000,  GH5912065A
8533.21-9000,TOUCH SCREEN FPCB ASSY FOR MOBILE PHONE
8533.40-3000,  GH5908350B
8533.40-9000,  GH5908350A
8534.00-2000,TOUCH SCREEN FPCB ASSY FOR MOBILE PHONE
8534.00-9000,WINDOW GLASS FOR TOUCH SCREEN MOBILE PHONE  M0704000222 
8536.10-9000,WINDOW GLASS FOR TOUCH SCREEN MOBILE PHONE  M0704000191 
8536.20-0000,WINDOW GLASS FOR TOUCH SCREEN MOBILE PHONE  M0704000223 
8536.30-0000,WINDOW GLASS FOR TOUCH SCREEN MOBILE PHONE  M0704000147 
8536.41-0000,LCD BLU(Back Light Unit) LJ9605973A KOREA
8536.49-0000,Window Glass A402000008G 25
8536.50-2000,ASSY FPCMAIN for MOBILE (AMS***)
8536.50-3000,MAIN WINDOW (USE MOBILE)  MU61S00228 
8536.50-4000,MAIN WINDOW (USE MOBILE)  MU61S00237
8536.50-9010,   SMART PHONE MODULE
8536.50-9090,                 SS111535CF98TL
8536.69-1000, MU61S00309
8536.69-1090,MAIN ANTENNA  SMT537R4 21088111  T4.15*W84.5*L38.72MM  
8536.69-9000,WIFI Antenna(GT18160 21083781)  
8536.70-2000,Home Key Plate  SMN910G(Galaxy Note4 Round)
8536.90-1000,WINDOW GLASS
8536.90-9010,WINDOW GLASS
8536.90-9090,   10.0K
8536.90-9090,8,VALUE
8537.10-1000,CCTV Camera
8537.10-2000,Dome Camera
8537.10-2000,8428.90-9000,8428.90-9000,8428.39-0000,8479.89-9099,8428.90-9000,8428.90-9000,ASSY
8537.10-9000,TF PANEL DECO HOUSING 
8538.10-0000, SLIM ICR(MIR002)
8538.90-1000,Heat Sink Assy BN6200612A
8538.90-4000,Parts of television receivers AL DECO FRAME (FRONT BEZEL) BOTTOM R.KOREA
8538.90-9000,Parts of television receivers ALUMINUM FRAME BOTTOM R.KOREA
8539.21-0000,AUTOMATIC FIRE DETECTION SYSTEM  
8539.22-9000,Gas Detector(H2SCOO2)  Single Gas Clip(SGCH
8539.29-0000,LCD Module  LQ042T5DZ13A
8539.49-1010,TFT LCD Module
8539.49-1090,TFT LCD Module
8539.90-2000,  LQ035Q5DG14(3.5)
8541.10-1000,TFT LCD Module
8541.10-9000,  LQ042T5DZ01(4.2)
8541.21-9000,  LQ042T5DZ01A(4.2)
8541.29-9000,  LA042WQ1SD01(4.2)
8541.40-2090,Vacuum Display Unit
8541.40-9020,Electrical capacitors
8541.50-9000,VARISTOR(SFI0805ML330CLF)
8541.60-1000,Resistor Plate  
8541.60-9000, SMT211 FPCB
8542.31-1000,SUB ASSY (LTS101LT03)
8542.39-1000,GPS ANTENNA  SMG9092 21087181  T0.4*W29.78*L11.68mm  
8543.20-0000,ITO Touch Sensor  EF35(IMA780) 59Z10000637
8543.70-2010,Printed Circuit Board(PY SWITCHFR4 1.6T 1OZ 2Layer)
8543.70-2090,Printed Circuit Board(GDTYPE  FR4 1.6T 1OZ 2Layer)
8543.70-4010,PRINTED CIRCUIT BOARD(POWER)  EP16000518A
8543.70-9010, PRINTED CIRCUIT BOARD
8543.70-9020,      LED PCB 120MM
8543.70-9090,SAFETY PLUG ASSYMALE
8543.70-9090,8543.70-3000,Earphone Jack(7234345000)
8544.30-0000,Earphone Jack(0534349001)
8544.42-2010,Earphone Jack(7234339000)
8544.42-2090,Earphone Jack SHVE500S W14.32*L23.79*T5.2mm
8544.42-9090,TERMINAL(12084201)
8544.49-2090, 1.3cm
8544.70-0000,TERMINAL(15326266)
8545.90-9000, 1.5cm
8545.90-9000,6307.90-9000, 1.2cm
8547.20-0000,TERMINAL(15426818)
8547.90-0000, 0.5cm
8548.90-9000, 1.3cm
8604.00-4000,TERMINAL(12064971)
8607.91-0000, 1.0cm
8609.00-1000,VALUE
8609.00-2000,TERMINAL(71161261)
8609.00-9000, 0.8cm
8703.21-7000,TERMINAL(7114422108)
8704.10-0000,TERMINAL(71163250)
8704.23-9090, 2.7cm
8704.23-9090,8704.22-9090,TERMINAL(71164026)
8705.10-1000, 1.2cm
8708.29-0000,TERMINAL(71141475)
8708.30-9000, Finshed hall effect integratedcircuit(A3423LLTRT)
8708.40-0000,Dynamic differential Hall Effect Sensor  IC  PGSSO4
8708.50-1000,VALUE
8708.80-0000,  ANT KW SW ASSY
8708.92-0000,3746272000
8708.93-0000, SCANNER PARTS CBL020300C00
8708.94-0000,069E USB ASSY 3.0  B10211  48548
8708.95-9000,  BUCKLE CABLE ASSY
8708.99-0000,  LEAD WIRE SAB
8708.99-9000,  Airbag Cable Assy
8710.00-9000, Messwagen(EM140K)
8711.90-9000,VALUE
8716.80-1000,VALUE
8716.80-9000,TUBE TRAILER  TT081045CNG 
8802.20-9000,VALUE
8803.30-1000,Peel Trident  Peel Trident Petrol  Gasoline Model  
8803.30-2000,Peel P50  Peel P50 Petrol  Gasoline Model  
8805.21-2010,MOTOR VEHICLES TRANSPORT GERMANY
8901.10-0000,Benz Trucks  ACTROS
8903.99-9000,ALL TERRAIN CRANE
8905.10-0000,     HG HEADLINE CLIP
9001.20-0000,     PLATE PERSNAL LAMP
9001.90-1000,     HG SIDE BRACKET
9001.90-2000,     QBC OPENING BRACKET ASSEMBLY
9001.90-3000, PANELREAR COMBI LAMP HOUSING RH
9001.90-9000, PANELREAR COMBI LAMP HOUSING LH
9002.11-9090,COVERFOG LAMP
9002.20-9000,REINF FR BMPR(620364148R) SM3 
9002.90-9090,MOULDING ASSYROOF FR
9010.50-9000, PISTON ROD FOR LIFTOMAT
9011.10-1000,SIDE MOLDING ASSY
9011.20-1090,PU PAD(  ACLR SNORKEL)
9011.80-9000,     Panel Head Lamp Support Side
9012.10-1090,     M135EB9CC01  M136B9CC01
9013.20-0000,     Panel Radiator Support Center
9013.80-1190,     M121EB9AA01 REINFORCERADIATOR UPPER CENTER
9013.80-1990,     M111EB9AA01 Lower Beam Bolster
9013.80-9000,MEMBERINGDASH CROSS SIDE
9013.90-9000,MEMBERINGDASH LOWER SIDE
9017.80-1000,HOLDER BUTTON
9018.31-0000,HOLDER BUTTON ASSY
9018.32-1000,PANELDUST COVER
9018.39-8000,Engine Compartment Frame(1
9018.39-9000,SUNVISOR
9018.49-8000,GUARD ASSEMBLY REAR DOOR NISSAN  P32R  
9018.50-9000,PB SUNROOF ASSY 816001J000OM
9018.90-9019,PAD LH  YF  LH  KR
9018.90-9080,    
9019.10-2000,GLASS REINF
9021.10-0000,   (V300)
9021.29-0000,PANEL ASSY REAR STEP
9021.39-0000,FLOOR U_COVER PNL FRT LRH  84135145C1000
9022.14-1090,VALUE
9022.90-1090,ANCHOR BTS GEN V HYUNDAI BK  10100172
9023.00-9000,PADANTI NOISE    150*75*70(mm)
9025.19-1000,FRT PANEL COMPLETE     2480*1120
9025.80-3090,FRAME ASSY  KH5302100  
9025.80-9000,PNLMIDDLE STEP SEALING(6620859000)
9025.90-0000,GARNFR DOOR UPR RH  80HA0A
9026.10-1000,SUNROOF FRAME  KG5510100
9026.10-2000,BHRR SEAT ARMREST  R.KOREA
9026.20-1120,ARMREST ASSYFRONT DOOR RH
9026.80-9000,HGRR SEAT AREST BESEL  R.KOREA
9026.90-0000,FRT SKID  09AP000988(KORANDO TURISMO)
9027.10-0000,SIDE STEP SET  09AP000993(KORANDO TURISMO)
9027.20-0000, (Flush Window)  
9027.30-2000,CLUSTER ASMINST  95375163  
9027.50-3000,   764515HA0A
9027.50-9000,  MBR ASSYRR SIDE
9027.80-1000,  FLOOR ASSYRR
9027.80-1000,8537.10-2000,8523.49-1011,  FLOOR ASSYFR
9027.80-2090,   743005HA0A
9027.90-9091,  MBR ASSYRR CROSS
9027.90-9099,   756505HA0A
9028.10-1010,   764505HA0A
9029.10-9000,INSULHEAT
9029.20-1090,INSULHEAT
9030.10-0000,PROTRRR WH
9030.31-0000,DIAG BRACEFR RH 748L45HA0A
9030.39-9000,DIAG BRACEFR LH 748L55HA0A
9030.40-9000,HOOD MUCKET
9030.82-0000,  LFA M135LFDAA01
9030.90-1000,EXTN ASSY CTR LH  656132S000
9030.90-9000,  END PIECE LH
9030-82-0000,   QBC END PIECE LH
9030-90-1000,PNL ASSY QUATER INR LWR COMPL RH 716203X003 95100
9031.49-9000, AS COVER
9031.49-9000,8,   SECONDARY PISTON  BM15105400
9031.49-9090,   SECONDARY PISTON  BM15111500
9031.80-9070,   SECONDARY PISTON  BM15116100
9031.80-9099,   PRIMARY PISTON  BM12012900M
9031.80-9099,8523.49-1011,4th SPEED OUTPUT GEAR
9031.90-9000,3rd SPEED INPUT GEAR
9032.10-1090,GUARD DUST SEAL
9032.10-2000,PLUG DUST
9032.81-9090,EXTENSION SHAFT
9032.89-9010,  47.9mm
9032.89-9090,SHAFT
9032.90.9000,  
9102.11-9010,Output Gear  1094 480 149  212.65_0.07  
9102.12-1000,Ring Gear  1094 480 172  157.7_0.2  
9401.40-9000,Selector Lever  1094 206 100  94_0.5mm  
9401.80-9000,Housing assembly rear axle POTER2
9401.90-2000,RINGPINION   53210T06790
9401.90-9000,Mufflers and exhaust pipes  287101W400  Muffler assy  main  
9403.20-9000,   CTR IN PIPE
9403.50-1000,Part of steering system YOKE DORGE R.KOREA
9403.50-9000,(GU845A2200A(LM))
9403.60-9090,DIFFUSER DLE7020135
9403.70-9000,HOUSING DLE7020204
9403.90-0000,WTC ASSY HOUSING  R.KOREA
9404.90-0000,WTC ASSY Fitting R.KOREA
9405.10-3000,HEAT PROTECTOR(312202D500)
9405.20-3000,PIPE ASMFUEL FEEDING FRONT  95931573
9405.40-3000,INFILM  7330046AA
9405.40-9000,COEX ROV COVER  7350006AA
9405.99-9000,Drying Tray Trailer(766612135t)
9406.00-9020,    7625100702D43LINK
9503.00-1100,MAIN GEAR BOX MODULE  339K32001000  
9503.00-1800, The collective and compact stick system
9503.00-3300, Glass bottom boat LOOKER 350
9503.00-3411,Trailing Suction Hopper Dredger Prins der Nederlanden NETHERLANDS
9503.00-3494,       MAS(Multi Angle Surface) 670FH
9503.00-3499,Lens T253B(5.00)  
9503.00-3600,Lens T091(7.40) 
9503.00-3700,Other optical element LLUMAR
9503.00-3800,Part of objective lens
9503.00-3911, HOLDER OF PLASTICParts for camera lens module of mobile phone
9503.00-3919,        (  MUX5027CO(BARREL 1))
9504.40-0000,SMT nozzle inspection tool (ENI12A
9504.90-3000,(Scanning Electron Microscope) CX200TA
9505.10-0000,Single Fiber Laser(LF500A)
9506.29-0000,LCD Module
9506.39-9000,VALUE
9506.91-0000,                  (1.20mm~0.30mm)
